처음	[t͡ɕʰʌ̹ɯm]	[t͡ɕʰʌ̹ɯm]	首次客户： (명사)
천천히	[ˈt͡ɕʰɘ(ː)ɲt͡ɕʰʌ̹nʝi]	[ˈt͡ɕʰɘ(ː)ɲt͡ɕʰʌ̹nʝi]	不疾不徐 (부사)
첫	[t͡ɕʰʌ̹t̚]	[t͡ɕʰʌ̹t̚]	第一页 (관형사)
첫날	[t͡ɕʰʌ̹nna̠ɭ]	[t͡ɕʰʌ̹nna̠ɭ]	第一日 (명사)
첫째	[t͡ɕʰʌ̹t̚t͡ɕ͈ɛ]	[t͡ɕʰʌ̹t̚t͡ɕ͈ɛ]	第一页 (수사)
청년	[t͡ɕʰʌ̹ŋɲʌ̹n]	[t͡ɕʰʌ̹ŋɲʌ̹n]	我的青春是你的 (명사)
청소년	[t͡ɕʰʌ̹ŋsʰo̞ɲʌ̹n]	[t͡ɕʰʌ̹ŋsʰo̞ɲʌ̹n]	青少年 (명사)
체육관	[t͡ɕʰe̞juk̚k͈wa̠n]	[t͡ɕʰe̞juk̚k͈wa̠n]	健身 中心 (명사)
쳐다보다	[ˈt͡ɕʰɘ(ː)da̠bo̞da̠]	[ˈt͡ɕʰɘ(ː)da̠bo̞da̠]	看或瞥一眼。 (동사)
초대장	[t͡ɕʰo̞dɛd͡ʑa̠ŋ]	[t͡ɕʰo̞dɛd͡ʑa̠ŋ]	请帖 (명사)
초등학생	[t͡ɕʰo̞dɯŋɦa̠ks͈ɛŋ]	[t͡ɕʰo̞dɯŋɦa̠ks͈ɛŋ]	小学生/小学生 (명사)
초록색	[t͡ɕʰo̞ɾo̞ks͈ɛk̚]	[t͡ɕʰo̞ɾo̞ks͈ɛk̚]	碧绿色 (명사)
초콜릿	[t͡ɕʰo̞kʰo̞ʎʎit̚]	[t͡ɕʰo̞kʰo̞ʎʎit̚]	巧克力 (명사)
최근	[ˈt͡ɕʰwe̞(ː)ɡɯn]	[ˈt͡ɕʰwe̞(ː)ɡɯn]	最新 (명사)
축구공	[t͡ɕʰuk̚k͈uɡo̞ŋ]	[t͡ɕʰuk̚k͈uɡo̞ŋ]	足球 (zúqiú) (명사)
축하	[t͡ɕʰukʰa̠]	[t͡ɕʰukʰa̠]	恭喜 (명사)
축하하다	[t͡ɕʰukʰa̠ɦa̠da̠]	[t͡ɕʰukʰa̠ɦa̠da̠]	祝贺 (동사)
출근	[t͡ɕʰuɭɡɯn]	[t͡ɕʰuɭɡɯn]	去上班 (명사)
출발하다	[t͡ɕʰuɭba̠ɾɦa̠da̠]	[t͡ɕʰuɭba̠ɾɦa̠da̠]	出发 (동사)
출입	[t͡ɕʰuɾip̚]	[t͡ɕʰuɾip̚]	出入之地 (명사)
춤추다	[t͡ɕʰumt͡ɕʰuda̠]	[t͡ɕʰumt͡ɕʰuda̠]	跳舞 (동사)
취직	[ˈt͡ɕʰɥi(ː)d͡ʑik̚]	[ˈt͡ɕʰɥi(ː)d͡ʑik̚]	找工作 (명사)
치약	[t͡ɕʰija̠k̚]	[t͡ɕʰija̠k̚]	牙膏 (명사)
치킨	[t͡ɕʰicçin]	[t͡ɕʰicçin]	炸鸡 (명사)
친절	[t͡ɕʰiɲd͡ʑʌ̹ɭ]	[t͡ɕʰiɲd͡ʑʌ̹ɭ]	恩情 (명사)
친절하다	[t͡ɕʰiɲd͡ʑʌ̹ɾɦa̠da̠]	[t͡ɕʰiɲd͡ʑʌ̹ɾɦa̠da̠]	善良 (형용사)
친척	[t͡ɕʰiɲt͡ɕʰʌ̹k̚]	[t͡ɕʰiɲt͡ɕʰʌ̹k̚]	家族 ,亲戚 (명사)
친하다	[t͡ɕʰinɦa̠da̠]	[t͡ɕʰinɦa̠da̠]	要接近 (형용사)
칠십	[t͡ɕʰiɭɕ͈ip̚]	[t͡ɕʰiɭɕ͈ip̚]	七十 (수사)
칠월	[t͡ɕʰiɾwʌ̹ɭ]	[t͡ɕʰiɾwʌ̹ɭ]	7月 (명사)
카드	[kʰa̠dɯ]	[kʰa̠dɯ]	卡 (명사)
카레	[kʰa̠ɾe̞]	[kʰa̠ɾe̞]	咖哩 (명사)
캐나다	[kʰɛna̠da̠]	[kʰɛna̠da̠]	加拿大 (고유명사)
커피숍	[kʰʌ̹pʰiɕʰop̚]	[kʰʌ̹pʰiɕʰop̚]	咖啡店 (명사)
콜라	[kʰo̞ɭɭa̠]	[kʰo̞ɭɭa̠]	可乐 (명사)
크기	[kxɯɡi]	[kxɯɡi]	尺寸 (명사)
키우다	[cçiuda̠]	[cçiuda̠]	到后方 (동사)
킬로그램	[cçiɭɭo̞ɡɯɾɛm]	[cçiɭɭo̞ɡɯɾɛm]	公斤 (명사)
킬로미터	[cçiɭɭo̞mitʰʌ̹]	[cçiɭɭo̞mitʰʌ̹]	公里 (명사)
태국	[tʰɛɡuk̚]	[tʰɛɡuk̚]	泰国 (고유명사)
태어나다	[tʰɛʌ̹na̠da̠]	[tʰɛʌ̹na̠da̠]	出生 (동사)
택배	[tʰɛk̚p͈ɛ]	[tʰɛk̚p͈ɛ]	送货上门 (명사)
터미널	[tʰʌ̹minʌ̹ɭ]	[tʰʌ̹minʌ̹ɭ]	末端的 (명사)
테니스장	[tʰe̞nisʰɯd͡ʑa̠ŋ]	[tʰe̞nisʰɯd͡ʑa̠ŋ]	羽毛球场 (명사)
토마토	[tʰo̞ma̠tʰo̞]	[tʰo̞ma̠tʰo̞]	番茄 (명사)
퇴근	[ˈtʰwe̞(ː)ɡɯn]	[ˈtʰwe̞(ː)ɡɯn]	下班 (명사)
트럭	[tʰɯɾʌ̹k̚]	[tʰɯɾʌ̹k̚]	卡车 (명사)
특별하다	[tʰɯk̚p͈jʌ̹ɾɦa̠da̠]	[tʰɯk̚p͈jʌ̹ɾɦa̠da̠]	是特别的还是与众不同的 (형용사)
특별히	[tʰɯk̚p͈jʌ̹ɾʝi]	[tʰɯk̚p͈jʌ̹ɾʝi]	特别 (부사)
특히	[tʰɯcçi]	[tʰɯcçi]	尤其 (부사)
튼튼하다	[tʰɯntʰɯnɦa̠da̠]	[tʰɯntʰɯnɦa̠da̠]	坚固 (형용사)
틀다	[tʰɯɭda̠]	[tʰɯɭda̠]	转向 (동사)
티브이	[tʰibɯi]	[tʰibɯi]	标准表单 (명사)
파란색	[pʰa̠ɾa̠nsʰɛk̚]	[pʰa̠ɾa̠nsʰɛk̚]	蓝色 (명사)
파랗다	[ˈpʰa̠(ː)ɾa̠tʰa̠]	[ˈpʰa̠(ː)ɾa̠tʰa̠]	是蓝色的 (형용사)
파티	[pʰa̠tʰi]	[pʰa̠tʰi]	派对 (명사)
팔다	[pʰa̠ɭda̠]	[pʰa̠ɭda̠]	转销售 (동사)
팔리다	[pʰa̠ʎʎida̠]	[pʰa̠ʎʎida̠]	待售 (동사)
팔십	[pʰa̠ɭɕ͈ip̚]	[pʰa̠ɭɕ͈ip̚]	八十 (수사)
팔월	[pʰa̠ɾwʌ̹ɭ]	[pʰa̠ɾwʌ̹ɭ]	8月 (명사)
펴다	[pʰjʌ̹da̠]	[pʰjʌ̹da̠]	传播 (동사)
편찮다	[pʰjʌ̹ɲt͡ɕʰa̠ntʰa̠]	[pʰjʌ̹ɲt͡ɕʰa̠ntʰa̠]	生病 (형용사)
푸르다	[pʰuɾɯda̠]	[pʰuɾɯda̠]	是蓝色的 (형용사)
풀다	[pʰuɭda̠]	[pʰuɭda̠]	松绑 (동사)
프랑스	[pʰɯɾa̠ŋsʰɯ]	[pʰɯɾa̠ŋsʰɯ]	法国 (고유명사)
프로그램	[pʰɯɾo̞ɡɯɾɛm]	[pʰɯɾo̞ɡɯɾɛm]	程序 (명사)
피곤	[pʰiɡo̞n]	[pʰiɡo̞n]	疲倦 (명사)
피자	[pʰid͡ʑa̠]	[pʰid͡ʑa̠]	比萨 (명사)
필요	[pʰiɾjo]	[pʰiɾjo]	您需要激活插件 (명사)
필요하다	[pʰiɾjoɦa̠da̠]	[pʰiɾjoɦa̠da̠]	有需要 (형용사)
필통	[pʰiɭtʰo̞ŋ]	[pʰiɭtʰo̞ŋ]	刷盒 (명사)
하숙비	[ˈha̠(ː)sʰuk̚p͈i]	[ˈha̠(ː)sʰuk̚p͈i]	食宿费 (명사)
하숙집	[ˈha̠(ː)sʰuk̚t͡ɕ͈ip̚]	[ˈha̠(ː)sʰuk̚t͡ɕ͈ip̚]	寄宿家庭 (명사)
하얀색	[ha̠ja̠nsʰɛk̚]	[ha̠ja̠nsʰɛk̚]	白色 (명사)
하얗다	[ˈha̠(ː)ja̠tʰa̠]	[ˈha̠(ː)ja̠tʰa̠]	白色 (형용사)
하지만	[ha̠d͡ʑima̠n]	[ha̠d͡ʑima̠n]	但 (부사)
학년	[ha̠ŋɲʌ̹n]	[ha̠ŋɲʌ̹n]	学年 (명사)
한강	[ˈha̠(ː)nɡa̠ŋ]	[ˈha̠(ː)nɡa̠ŋ]	汉江 (고유명사)
한국	[ˈha̠(ː)nɡuk̚]	[ˈha̠(ː)nɡuk̚]	韩国 (고유명사)
한두	[ha̠ndu]	[ha̠ndu]	一两 (수사)
한번	[ha̠nbʌ̹n]	[ha̠nbʌ̹n]	某个时间 (부사)
한잔	[ha̠ɲd͡ʑa̠n]	[ha̠ɲd͡ʑa̠n]	一杯饮料 (명사)
항공	[ˈha̠(ː)ŋɡo̞ŋ]	[ˈha̠(ː)ŋɡo̞ŋ]	航空 (명사)
항공권	[ˈha̠(ː)ŋɡo̞ŋk͈wʌ̹n]	[ˈha̠(ː)ŋɡo̞ŋk͈wʌ̹n]	机票款 (명사)
해마다	[hɛma̠da̠]	[hɛma̠da̠]	度进行检测 (부사)
해외	[ˈhɛ(ː)we̞]	[ˈhɛ(ː)we̞]	海外 ,境外 (명사)
핸드폰	[hɛndɯpʰo̞n]	[hɛndɯpʰo̞n]	行动电话 (명사)
햄버거	[hɛmbʌ̹ɡʌ̹]	[hɛmbʌ̹ɡʌ̹]	汉堡蛋糕 (명사)
햇빛	[hɛt̚p͈it̚]	[hɛt̚p͈it̚]	阳光 (명사)
행동	[hɛŋdo̞ŋ]	[hɛŋdo̞ŋ]	操作 (명사)
헬스클럽	[he̞ɭsʰɯkxɯɭɭʌ̹p̚]	[he̞ɭsʰɯkxɯɭɭʌ̹p̚]	健身 中心 (명사)
호주	[ɸʷo̞d͡ʑu]	[ɸʷo̞d͡ʑu]	澳大利亚 (고유명사)
홍차	[ɸʷo̞ŋt͡ɕʰa̠]	[ɸʷo̞ŋt͡ɕʰa̠]	红茶 (명사)
화내다	[ˈɸwa̠(ː)nɛda̠]	[ˈɸwa̠(ː)nɛda̠]	生气/生气/发疯 (동사)
화려하다	[ɸwa̠ɾjʌ̹ɦa̠da̠]	[ɸwa̠ɾjʌ̹ɦa̠da̠]	华丽 (형용사)
회사원	[ˈɸwe̞(ː)sʰa̠wʌ̹n]	[ˈɸwe̞(ː)sʰa̠wʌ̹n]	办事员 ,职员 (명사)
회원	[ˈɸwe̞(ː)wʌ̹n]	[ˈɸwe̞(ː)wʌ̹n]	成员 (명사)
훌륭하다	[ɸʷuʎʎuŋɦa̠da̠]	[ɸʷuʎʎuŋɦa̠da̠]	优秀 (형용사)
훨씬	[ɸwʌ̹ɭɕ͈in]	[ɸwʌ̹ɭɕ͈in]	大概 (부사)
휴대폰	[çudɛpʰo̞n]	[çudɛpʰo̞n]	行动电话 (명사)
휴지통	[çud͡ʑitʰo̞ŋ]	[çud͡ʑitʰo̞ŋ]	纸篓 (명사)
흔들다	[xɯndɯɭda̠]	[xɯndɯɭda̠]	造成晃动 (동사)
흘리다	[xɯʎʎida̠]	[xɯʎʎida̠]	导致流动 (동사)
흰색	[çinsʰɛk̚]	[çinsʰɛk̚]	颜色 - 白色 (명사)
힘들다	[çimdɯɭda̠]	[çimdɯɭda̠]	困难 (형용사)
가까이	[ka̠k͈a̠i]	[ka̠k͈a̠i]	严严实实 (부사)
가꾸다	[ka̠k͈uda̠]	[ka̠k͈uda̠]	修炼一下。 (동사)
가난하다	[ka̠na̠nɦa̠da̠]	[ka̠na̠nɦa̠da̠]	较差的 (형용사)
가능	[ˈka̠(ː)nɯŋ]	[ˈka̠(ː)nɯŋ]	可能性 (명사)
가능성	[ˈka̠(ː)nɯŋs͈ʌ̹ŋ]	[ˈka̠(ː)nɯŋs͈ʌ̹ŋ]	可能性程度 (명사)
가능하다	[ˈka̠(ː)nɯŋɦa̠da̠]	[ˈka̠(ː)nɯŋɦa̠da̠]	才有可能 (형용사)
가득히	[ka̠dɯcçi]	[ka̠dɯcçi]	十分 (부사)
가라앉다	[ka̠ɾa̠a̠nt͈a̠]	[ka̠ɾa̠a̠nt͈a̠]	下沉 (동사)
가렵다	[ka̠ɾjʌ̹p̚t͈a̠]	[ka̠ɾjʌ̹p̚t͈a̠]	发痒 (형용사)
가로등	[ka̠ɾo̞dɯŋ]	[ka̠ɾo̞dɯŋ]	路灯 (명사)
가르다	[ka̠ɾɯda̠]	[ka̠ɾɯda̠]	进行除法 (동사)
가만	[ka̠ma̠n]	[ka̠ma̠n]	默默地 (부사)
가스	[k͈a̠s͈ɯ]	[k͈a̠s͈ɯ]	燃气 (명사)
가슴속	[ka̠sʰɯmsʰo̞k̚]	[ka̠sʰɯmsʰo̞k̚]	介意 (명사)
가이드	[ka̠idɯ]	[ka̠idɯ]	导 (명사)
가입	[ka̠ip̚]	[ka̠ip̚]	条目 (명사)
가정주부	[ka̠d͡ʑʌ̹ŋd͡ʑubu]	[ka̠d͡ʑʌ̹ŋd͡ʑubu]	全职家庭主妇 (명사)
가져다주다	[ka̠d͡ʑʌ̹da̠d͡ʑuda̠]	[ka̠d͡ʑʌ̹da̠d͡ʑuda̠]	必带物品： (동사)
가치관	[ka̠t͡ɕʰiɡwa̠n]	[ka̠t͡ɕʰiɡwa̠n]	价值 (명사)
각국	[ka̠k̚k͈uk̚]	[ka̠k̚k͈uk̚]	每个国家/民族 (명사)
각종	[ka̠k̚t͡ɕ͈o̞ŋ]	[ka̠k̚t͡ɕ͈o̞ŋ]	每种排序 (명사)
간섭	[ka̠nsʰʌ̹p̚]	[ka̠nsʰʌ̹p̚]	干涉；干扰；干预 (명사)
간신히	[ka̠nɕʰinʝi]	[ka̠nɕʰinʝi]	敝履 (부사)
간지럽다	[ka̠ɲd͡ʑiɾʌ̹p̚t͈a̠]	[ka̠ɲd͡ʑiɾʌ̹p̚t͈a̠]	发痒 (동사)
간편하다	[ka̠npʰjʌ̹nɦa̠da̠]	[ka̠npʰjʌ̹nɦa̠da̠]	简单方便 (형용사)
간호	[ka̠nβo̞]	[ka̠nβo̞]	护理 (명사)
간혹	[ˈka̠(ː)nβo̞k̚]	[ˈka̠(ː)nβo̞k̚]	偶尔 (副词)
갇히다	[ka̠t͡ɕʰida̠]	[ka̠t͡ɕʰida̠]	被锁起来 (동사)
갈수록	[ka̠ɭs͈uɾo̞k̚]	[ka̠ɭs͈uɾo̞k̚]	岁月流逝 (부사)
갈증	[ka̠ʎt͡ɕ͈ɯŋ]	[ka̠ʎt͡ɕ͈ɯŋ]	口渴 (명사)
감독	[ka̠mdo̞k̚]	[ka̠mdo̞k̚]	方向 (명사)
감동적	[ˈka̠(ː)mdo̞ŋd͡ʑʌ̹k̚]	[ˈka̠(ː)mdo̞ŋd͡ʑʌ̹k̚]	感人的；令人感动的 (形容词)
감싸다	[ˈka̠(ː)ms͈a̠da̠]	[ˈka̠(ː)ms͈a̠da̠]	覆盖 (동사)
감추다	[ka̠mt͡ɕʰuda̠]	[ka̠mt͡ɕʰuda̠]	隐藏 (동사)
감히	[ˈka̠(ː)mʝi]	[ˈka̠(ː)mʝi]	大胆地 (부사)
갑작스럽다	[ka̠p̚t͡ɕ͈a̠ks͈ɯɾʌ̹p̚t͈a̠]	[ka̠p̚t͡ɕ͈a̠ks͈ɯɾʌ̹p̚t͈a̠]	突然 (형용사)
강당	[ˈka̠(ː)ŋda̠ŋ]	[ˈka̠(ː)ŋda̠ŋ]	学术报告厅 (명사)
강물	[ka̠ŋmuɭ]	[ka̠ŋmuɭ]	河水 (명사)
강수량	[ˈka̠(ː)ŋsʰuɾja̠ŋ]	[ˈka̠(ː)ŋsʰuɾja̠ŋ]	降水 (명사)
강원도	[ka̠ŋwʌ̹ndo̞]	[ka̠ŋwʌ̹ndo̞]	江原道 (고유명사)
강조하다	[ka̠ŋd͡ʑo̞ɦa̠da̠]	[ka̠ŋd͡ʑo̞ɦa̠da̠]	强调 (동사)
갖추다	[ka̠t̚t͡ɕʰuda̠]	[ka̠t̚t͡ɕʰuda̠]	做好必要的准备 (동사)
개념	[ˈkɛ(ː)ɲʌ̹m]	[ˈkɛ(ː)ɲʌ̹m]	方案 (명사)
개발	[kɛba̠ɭ]	[kɛba̠ɭ]	发育 (명사)
개발하다	[kɛba̠ɾɦa̠da̠]	[kɛba̠ɾɦa̠da̠]	开发或利用 (동사)
개인적	[ˈkɛ(ː)iɲd͡ʑʌ̹k̚]	[ˈkɛ(ː)iɲd͡ʑʌ̹k̚]	个人 (명사)
개최	[kɛt͡ɕʰwe̞]	[kɛt͡ɕʰwe̞]	举办会议或活动 (명사)
개혁	[ˈkɛ(ː)ʝʌ̹k̚]	[ˈkɛ(ː)ʝʌ̹k̚]	浪潮 (명사)
객관적	[kɛk̚k͈wa̠ɲd͡ʑʌ̹k̚]	[kɛk̚k͈wa̠ɲd͡ʑʌ̹k̚]	客观性 (명사)
걔	[kjɛ]	[kjɛ]	“那小儿！ (대명사)
거꾸로	[kʌ̹k͈uɾo̞]	[kʌ̹k͈uɾo̞]	底朝天 (부사)
거대	[ˈkɘ(ː)dɛ]	[ˈkɘ(ː)dɛ]	巨人 (명사)
거두다	[kʌ̹duda̠]	[kʌ̹duda̠]	选中以收获 (동사)
거래처	[ˈkɘ(ː)ɾɛt͡ɕʰʌ̹]	[ˈkɘ(ː)ɾɛt͡ɕʰʌ̹]	客户 (명사)
거스름돈	[kʌ̹sʰɯɾɯmt͈o̞n]	[kʌ̹sʰɯɾɯmt͈o̞n]	更改 (명사)
거짓	[ˈkɘ(ː)d͡ʑit̚]	[ˈkɘ(ː)d͡ʑit̚]	虚假 (명사)
거칠다	[kʌ̹t͡ɕʰiɭda̠]	[kʌ̹t͡ɕʰiɭda̠]	纹理粗糙或粗糙 (형용사)
거품	[kʌ̹pʰum]	[kʌ̹pʰum]	气泡 (명사)
걱정되다	[kʌ̹k̚t͡ɕ͈ʌ̹ŋdwe̞da̠]	[kʌ̹k̚t͡ɕ͈ʌ̹ŋdwe̞da̠]	要担心的是 (동사)
걱정스럽다	[kʌ̹k̚t͡ɕ͈ʌ̹ŋsʰɯɾʌ̹p̚t͈a̠]	[kʌ̹k̚t͡ɕ͈ʌ̹ŋsʰɯɾʌ̹p̚t͈a̠]	焦虑 (형용사)
건너오다	[ˈkɘ(ː)nnʌ̹o̞da̠]	[ˈkɘ(ː)nnʌ̹o̞da̠]	跨越 (동사)
건널목	[ˈkɘ(ː)nnʌ̹ɭmo̞k̚]	[ˈkɘ(ː)nnʌ̹ɭmo̞k̚]	平交道 (명사)
건네다	[ˈkɘ(ː)nne̞da̠]	[ˈkɘ(ː)nne̞da̠]	交出或交出 (동사)
건드리다	[ˈkɘ(ː)ndɯɾida̠]	[ˈkɘ(ː)ndɯɾida̠]	触摸 (동사)
건설	[ˈkɘ(ː)nsʰʌ̹ɭ]	[ˈkɘ(ː)nsʰʌ̹ɭ]	建设 (명사)
건지다	[kʌ̹ɲd͡ʑida̠]	[kʌ̹ɲd͡ʑida̠]	要获得 (동사)
걸치다	[ˈkɘ(ː)ʎt͡ɕʰida̠]	[ˈkɘ(ː)ʎt͡ɕʰida̠]	穿上 (동사)
검색	[ˈkɘ(ː)msʰɛk̚]	[ˈkɘ(ː)msʰɛk̚]	搜索 (명사)
검정색	[kʌ̹md͡ʑʌ̹ŋsʰɛk̚]	[kʌ̹md͡ʑʌ̹ŋsʰɛk̚]	颜色为黑色。 (명사)
검토	[ˈkɘ(ː)mtʰo̞]	[ˈkɘ(ː)mtʰo̞]	检查 (명사)
겉모습	[kʌ̹nmo̞sʰɯp̚]	[kʌ̹nmo̞sʰɯp̚]	外观 (명사)
겉옷	[kʌ̹do̞t̚]	[kʌ̹do̞t̚]	外衣 (명사)
게다가	[ke̞da̠ɡa̠]	[ke̞da̠ɡa̠]	此外 (부사)
게시판	[ˈke̞(ː)ɕʰipʰa̠n]	[ˈke̞(ː)ɕʰipʰa̠n]	公布栏 (명사)
겨우	[kjʌ̹u]	[kjʌ̹u]	敝履 (부사)
겨울철	[kjʌ̹uʎt͡ɕʰʌ̹ɭ]	[kjʌ̹uʎt͡ɕʰʌ̹ɭ]	冬天 (명사)
겪다	[kjʌ̹k̚t͈a̠]	[kjʌ̹k̚t͈a̠]	遭受；使…受折磨 (동사)
견디다	[kjʌ̹ndida̠]	[kjʌ̹ndida̠]	忍受 (동사)
결국	[kjʌ̹ɭɡuk̚]	[kjʌ̹ɭɡuk̚]	到底 (부사)
결코	[kjʌ̹ɭkʰo̞]	[kjʌ̹ɭkʰo̞]	完全 没有 。 (부사)
결합	[kjʌ̹ɾɦa̠p̚]	[kjʌ̹ɾɦa̠p̚]	组合 (명사)
겸손	[kjʌ̹msʰo̞n]	[kjʌ̹msʰo̞n]	谦逊，端庄 (명사)
경기도	[kjʌ̹ŋɡido̞]	[kjʌ̹ŋɡido̞]	京畿道 (고유명사)
경상도	[ˈkjɘ(ː)ŋsʰa̠ŋdo̞]	[ˈkjɘ(ː)ŋsʰa̠ŋdo̞]	庆尚北道 (고유명사)
경쟁	[ˈkjɘ(ː)ŋd͡ʑɛŋ]	[ˈkjɘ(ː)ŋd͡ʑɛŋ]	竞争 (명사)
경쟁력	[ˈkjɘ(ː)ŋd͡ʑɛŋɲʌ̹k̚]	[ˈkjɘ(ː)ŋd͡ʑɛŋɲʌ̹k̚]	竞争力 (명사)
경제적	[kjʌ̹ŋd͡ʑe̞d͡ʑʌ̹k̚]	[kjʌ̹ŋd͡ʑe̞d͡ʑʌ̹k̚]	经济 (명사)
경찰관	[ˈkjɘ(ː)ŋt͡ɕʰa̠ɭɡwa̠n]	[ˈkjɘ(ː)ŋt͡ɕʰa̠ɭɡwa̠n]	警察 (명사)
경험하다	[kjʌ̹ŋɦʌ̹mɦa̠da̠]	[kjʌ̹ŋɦʌ̹mɦa̠da̠]	该怎么操作了。 (동사)
계산하다	[ˈkje̞(ː)sʰa̠nɦa̠da̠]	[ˈkje̞(ː)sʰa̠nɦa̠da̠]	当计算 (동사)
계약서	[ˈkje̞(ː)ja̠ks͈ʌ̹]	[ˈkje̞(ː)ja̠ks͈ʌ̹]	合同 (명사)
계층	[kje̞t͡ɕʰɯŋ]	[kje̞t͡ɕʰɯŋ]	一类人 (명사)
고급스럽다	[ko̞ɡɯps͈ɯɾʌ̹p̚t͈a̠]	[ko̞ɡɯps͈ɯɾʌ̹p̚t͈a̠]	豪华 (형용사)
고등어	[ko̞dɯŋʌ̹]	[ko̞dɯŋʌ̹]	鲭鱼 (명사)
고모부	[ko̞mo̞bu]	[ko̞mo̞bu]	父亲的妹妹的丈夫 (명사)
고민하다	[ko̞minɦa̠da̠]	[ko̞minɦa̠da̠]	公用事业 (동사)
고생	[ko̞sʰɛŋ]	[ko̞sʰɛŋ]	痛苦 (명사)
고생하다	[ko̞sʰɛŋɦa̠da̠]	[ko̞sʰɛŋɦa̠da̠]	经历一段艰难的时期 (동사)
고춧가루	[ko̞t͡ɕʰut̚k͈a̠ɾu]	[ko̞t͡ɕʰut̚k͈a̠ɾu]	辣椒粉 (명사)
고층	[ˈko̞(ː)t͡ɕʰɯŋ]	[ˈko̞(ː)t͡ɕʰɯŋ]	某种高层建筑 (명사)
고통	[ko̞tʰo̞ŋ]	[ko̞tʰo̞ŋ]	疼痛 (명사)
고통스럽다	[ko̞tʰo̞ŋsʰɯɾʌ̹p̚t͈a̠]	[ko̞tʰo̞ŋsʰɯɾʌ̹p̚t͈a̠]	痛苦 (형용사)
곡식	[ko̞kɕ͈ik̚]	[ko̞kɕ͈ik̚]	食物 (명사)
곤란	[ˈko̞(ː)ɭɭa̠n]	[ˈko̞(ː)ɭɭa̠n]	问题 (명사)
곧바로	[ko̞t̚p͈a̠ɾo̞]	[ko̞t̚p͈a̠ɾo̞]	立即 (부사)
곧이어	[ko̞diʌ̹]	[ko̞diʌ̹]	紧接着 (부사)
곧잘	[ko̞t̚t͡ɕ͈a̠ɭ]	[ko̞t̚t͡ɕ͈a̠ɭ]	挺好的 (부사)
곧장	[ko̞t̚t͡ɕ͈a̠ŋ]	[ko̞t̚t͡ɕ͈a̠ŋ]	以下措施。 (부사)
골고루	[ko̞ɭɡo̞ɾu]	[ko̞ɭɡo̞ɾu]	匀 (부사)
골목길	[ko̞ɭmo̞k̚k͈iɭ]	[ko̞ɭmo̞k̚k͈iɭ]	胡同 (명사)
곱하다	[ko̞pʰa̠da̠]	[ko̞pʰa̠da̠]	乘以 (동사)
곳곳	[ko̞t̚k͈o̞t̚]	[ko̞t̚k͈o̞t̚]	随处可见 (부사)
공동체	[ˈko̞(ː)ŋdo̞ŋt͡ɕʰe̞]	[ˈko̞(ː)ŋdo̞ŋt͡ɕʰe̞]	社区 (명사)
공손하다	[ko̞ŋsʰo̞nɦa̠da̠]	[ko̞ŋsʰo̞nɦa̠da̠]	有礼貌的 (형용사)
공중전화	[ko̞ŋd͡ʑuŋd͡ʑʌ̹nβwa̠]	[ko̞ŋd͡ʑuŋd͡ʑʌ̹nβwa̠]	公共电话 (명사)
공통	[ˈko̞(ː)ŋtʰo̞ŋ]	[ˈko̞(ː)ŋtʰo̞ŋ]	普通 (명사)
공통점	[ˈko̞(ː)ŋtʰo̞ŋt͡ɕ͈ʌ̹m]	[ˈko̞(ː)ŋtʰo̞ŋt͡ɕ͈ʌ̹m]	共性： (명사)
과학적	[kwa̠ɦa̠k̚t͡ɕ͈ʌ̹k̚]	[kwa̠ɦa̠k̚t͡ɕ͈ʌ̹k̚]	科学 ,学术 (명사)
관객	[kwa̠nɡɛk̚]	[kwa̠nɡɛk̚]	观众成员 (명사)
관계없이	[kwa̠nɡje̞ʌ̹pɕ͈i]	[kwa̠nɡje̞ʌ̹pɕ͈i]	不相干地 (부사)
관람	[kwa̠ɭɭa̠m]	[kwa̠ɭɭa̠m]	查看 (명사)
관련	[kwa̠ʎʎʌ̹n]	[kwa̠ʎʎʌ̹n]	关联 (명사)
관련되다	[kwa̠ʎʎʌ̹ndwe̞da̠]	[kwa̠ʎʎʌ̹ndwe̞da̠]	有联系 (동사)
관련하다	[kwa̠ʎʎʌ̹nɦa̠da̠]	[kwa̠ʎʎʌ̹nɦa̠da̠]	连接或相关的 (동사)
관심사	[kwa̠nɕʰimsʰa̠]	[kwa̠nɕʰimsʰa̠]	自定义利率 (명사)
관찰하다	[kwa̠ɲt͡ɕʰa̠ɾɦa̠da̠]	[kwa̠ɲt͡ɕʰa̠ɾɦa̠da̠]	中视 (동사)
광경	[kwa̠ŋɡjʌ̹ŋ]	[kwa̠ŋɡjʌ̹ŋ]	景点 (명사)
광주	[kwa̠ŋd͡ʑu]	[kwa̠ŋd͡ʑu]	光州 (고유명사)
괜히	[ˈkwɛ(ː)nʝi]	[ˈkwɛ(ː)nʝi]	白白 (부사)
괴로움	[kwe̞ɾo̞um]	[kwe̞ɾo̞um]	痛苦 (명사)
괴롭다	[kwe̞ɾo̞p̚t͈a̠]	[kwe̞ɾo̞p̚t͈a̠]	痛苦 (형용사)
괴롭히다	[kwe̞ɾo̞pʰida̠]	[kwe̞ɾo̞pʰida̠]	骚扰 (동사)
