ping-pong	Le club de ping-pong recrute de nouveaux membres.	乒乓球俱乐部正在招新成员。
ping-pong	Il a gagné le tournoi de ping-pong du lycée.	他拿了学校的乒乓球赛冠军。
pipe	Mon grand-père fumait la pipe en lisant le journal.	爷爷以前总是一边看报一边抽烟斗。
pipe	Il a offert une belle pipe en bois à son oncle.	他送给叔叔一支漂亮的木烟斗。
pipe	Il nettoie sa pipe chaque soir près de la cheminée.	他每天晚上在壁炉边清理烟斗。
piquant	Ce fromage de chèvre a un goût bien piquant.	这种山羊奶酪的味道相当冲。
piquant	Attention aux cactus, leurs épines sont piquantes.	小心仙人掌，它的刺会扎人。
piquant	Il a lancé une remarque piquante au cours du dîner.	他在晚饭时说了一句尖刻的话。
pique	Le valet de pique remporte le pli.	黑桃杰克赢下了这一墩。
pique	Le picador plante sa pique sur le garrot du taureau.	骑马长矛手把长矛刺在牛的肩颈上。
pique	Les gardes du roi brandissaient piques et hallebardes.	国王的卫兵举着长矛和戟。
pirate	Le petit joue aux pirates avec ses copains.	小家伙和伙伴们扮成海盗玩耍。
pirate	Un pirate informatique a bloqué les serveurs de l'entreprise.	一名黑客把公司的服务器给锁了。
pirate	Ce costume de pirate pour Halloween est déjà prêt.	万圣节的海盗服装已经准备好了。
piscine	Les enfants nagent à la piscine municipale le mercredi.	孩子们每周三去市游泳馆游泳。
piscine	La piscine de l'hôtel est chauffée toute l'année.	酒店的泳池全年都有温水。
piscine	Ferme la piscine avant l'hiver, sinon l'eau gèle.	入冬前得把泳池关掉，不然水会结冰。
piston	Le piston de la pompe s'use plus vite que prévu.	水泵的活塞磨损得比预想的快。
piston	Il a obtenu le poste par piston, tout le monde le sait.	他是靠关系得到这个职位的，大家都知道。
piston	Ce moteur quatre cylindres a un piston fendu.	这台四缸发动机有一个活塞裂了。
pizza	On commande une pizza ce soir, tu en veux ?	今晚叫个披萨，你要来一份吗？
pizza	Cette pizzeria fait la meilleure pizza de la ville.	这家店的披萨是全城最好吃的。
pizza	Il reste deux parts de pizza au frigo.	冰箱里还剩两块披萨。
placard	Les couvertures d'hiver sont rangées dans le placard du couloir.	过冬的被子都收在走廊的壁橱里。
placard	Il y a encore des conserves au fond du placard.	橱柜最里面还有几罐罐头。
placard	Elle a trouvé sa robe de mariée dans le placard de sa mère.	她在妈妈的柜子里找到了婚纱。
place	Ta place est à côté de la mienne.	你的位子在我旁边。
place	Nous nous retrouvons sur la place du marché à midi.	我们中午在集市广场碰头。
place	Il n'y a plus de place dans le parking.	停车场里已经没有空位了。
placement	L'assurance-vie reste un placement sûr pour les prudents.	对稳健的人来说，人寿保险仍是稳妥的投资。
placement	Son placement immobilier rapporte mieux que le livret.	他的房产投资比储蓄账户收益高。
placement	Le placement des couverts suit un ordre précis sur la table.	餐具的摆放要按规矩来。
placer	Il faut placer les invités à table selon un plan précis.	要按座次表安排宾客入席。
placer	Où placer cette grande armoire dans une pièce si petite ?	房间这么小，这个大衣柜往哪儿放？
placer	Le guide place les touristes au premier rang pour le spectacle.	导游把游客安排在第一排看演出。
plan	Sur ce plan de la ville, la gare est près du fleuve.	在这张城市地图上，车站就在河边。
plan	Son plan d'économies a fini par fonctionner.	他的省钱计划最后还真管用。
plan	On a changé de plan à la dernière minute, la météo s'est gâtée.	天气变坏，我们临时改了计划。
planer	Les aigles planent au-dessus de la vallée en tournant.	鹰在山谷上空盘旋翱翔。
planer	Un doute plane sur l'avenir de l'entreprise.	疑云笼罩着公司的前途。
planer	Une odeur de grillades plane dans tout le jardin.	烤肉的香味飘满了整个花园。
planning	Mon planning est chargé cette semaine, je n'ai aucune heure libre.	我这周日程排得很满，一点空闲都没有。
planning	Affiche le planning des équipes dans la salle de repos.	把各组的排班表贴在休息室里。
planning	Avec un bon planning, tu gagneras beaucoup de temps.	日程安排得好，能省下不少时间。
plantation	La plantation de café s'étend sur des centaines d'hectares.	咖啡种植园绵延数百公顷。
plantation	Nous avons fini la plantation des tomates ce week-end.	我们周末完成了番茄的移栽。
plantation	Les ouvriers de la plantation se lèvent avant l'aube.	种植园的工人们天不亮就起床。
planter	Nous plantons des tomates et des salades au printemps.	春天我们种下番茄和生菜。
planter	Il a planté un pommier au fond du jardin.	他在花园深处栽了一棵苹果树。
planter	Elle a planté un clou dans le mur pour accrocher le miroir.	她在墙上钉了个钉子挂镜子。
plaque	L'agent a relevé le numéro de la plaque d'immatriculation.	警察记下了车牌号。
plaque	Une plaque de marbre recouvre le comptoir de la cuisine.	厨房台面上铺着一块大理石板。
plaque	La plaque du four reste chaude après la cuisson.	烤箱的烤盘用完之后还很烫。
plasma	La collecte de plasma manque de donneurs depuis l'été.	入夏以来，血浆采集一直缺捐献者。
plasma	Le cœur du soleil est un plasma à quinze millions de degrés.	太阳核心是温度高达一千五百万度的等离子体。
plasma	L'écran plasma du salon grésille encore après vingt ans.	客厅的等离子电视用了二十年还有轻微的电流声。
plateau	La serveuse apporte le plateau du petit-déjeuner dans la chambre.	女服务员把早餐托盘端进房间。
plateau	Le village domine un plateau aride où paissent les moutons.	村子俯瞰着一片干旱高原，羊群在上面吃草。
plateau	Ce plateau de fromages est impressionnant, goûte le bleu.	这盘奶酪很气派，尝尝蓝纹的。
plausible	Son explication paraît plausible, vérifions quand même.	他的解释听起来有道理，但还是核实一下。
plausible	Un scénario plausible d'ici 2050 prévoit des étés de quarante degrés.	一种到二〇五〇年的可信情景预测夏天将达四十度。
plausible	Cette version est plausible, mais rien ne la prouve.	这个说法说得通，只是没有证据。
plume	Une plume de cygne flotte sur l'eau du lac.	一根天鹅羽毛在湖面上飘着。
plume	Les plumes du paon brillent de mille couleurs.	孔雀的羽毛五彩斑斓。
plume	Autrefois, on écrivait avec une plume d'oie.	从前人们用鹅毛笔写字。
plus	Ce sac est plus lourd qu'il n'y paraît.	这个包比看上去要重。
plus	Je ne veux plus entendre cette chanson.	这首歌我再也不想听了。
plus	Deux plus trois font cinq.	二加三等于五。
podium	Elle a grimpé sur la première marche du podium, émue aux larmes.	她登上领奖台最高一级，激动得流下眼泪。
podium	Le conférencier s'installe derrière le podium et commence son discours.	演讲者在讲台后坐定，开始发言。
podium	Les journalistes se bousculent au pied du podium pour interviewer les médaillés.	记者们挤在领奖台下，争着采访奖牌得主。
point	Notre équipe a gagné avec trois points d'avance.	我们队以三分优势赢了比赛。
point	Je vois ton point de vue, mais je reste d'un autre avis.	我明白你的观点，但我还是不这么看。
point	Le point de rencontre est devant la cathédrale à dix heures.	集合点在大教堂门口，十点见。
pointer	Les ouvriers doivent pointer avant sept heures du matin.	工人必须在早上七点前打卡。
pointer	Elle a pointé du doigt l'erreur dans le rapport.	她用手指出了报告里的错误。
pointer	Un sourire pointe au coin de ses lèvres.	一丝笑意在他嘴角浮现。
poison	Certains champignons sauvages contiennent un poison mortel.	有些野蘑菇含有致命的毒素。
poison	Dans les contes, la sorcière prépare un poison vert.	故事里，女巫调制了一瓶绿色的毒药。
poison	La rumeur agit comme un poison dans un petit village.	流言在小村子里就像毒药一样害人。
poker	Ils jouent au poker tous les vendredis soir entre amis.	每逢周五晚上，他们几个朋友聚在一起打扑克。
poker	Elle a gagné la partie de poker avec une main excellente.	她靠一手好牌赢了那局扑克。
poker	Le poker demande de la chance, mais aussi de la stratégie.	打扑克既靠运气，也靠策略。
police	Appelle la police, il y a eu un accident.	快报警，这里出事故了。
police	La police municipale patrouille dans le centre-ville.	市政警察在市中心巡逻。
police	Il a signalé le vol de sa voiture à la police.	他向警方报了汽车失窃。
pollution	La pollution de l'air aggrave les allergies au printemps.	春天的空气污染让过敏更严重。
pollution	La ville limite la circulation pour réduire la pollution.	为了减少污染，市政府限制了机动车通行。
pollution	Les enfants apprennent à l'école les effets de la pollution.	孩子们在学校学习污染的危害。
pop	Elle écoute de la pop des années quatre-vingts en voiture.	她开车时听八十年代的流行乐。
pop	Ce groupe pop sort un nouvel album au printemps.	这支流行乐队将在春天发新专辑。
pop	Sa culture pop est immense : films, séries, musiques.	他的流行文化储备大得惊人：电影、剧集、音乐样样都懂。
population	La population de cette région double en été.	夏天这个地区的人口会翻倍。
population	Le recensement compte la population de chaque quartier.	人口普查统计每个街区的人数。
population	Une grande partie de la population vieillit dans les zones rurales.	农村地区的居民正在老龄化。
port	Les bateaux de pêche rentrent au port avant la nuit.	渔船赶在天黑前回港。
port	Le port de Marseille est le premier de France.	马赛港是法国第一大港。
port	Nous nous promenons sur les quais du port le dimanche.	周日我们沿着港口的堤岸散步。
portable	Elle a oublié son portable à la maison.	她把手机忘在家里了。
portable	Ce portable coûte moins de deux cents euros.	这部手机不到两百欧元。
portable	L'ordinateur portable tient dans ce sac à dos.	这台笔记本电脑放得进这个背包。
porter	Elle porte toujours la même écharpe rouge.	她总是围着同一条红围巾。
porter	Ce sac est lourd, tu ne peux pas le porter seul.	这个包很重，你一个人拎不动。
porter	Il porte son petit frère sur ses épaules.	他把小弟弟扛在肩膀上。
portion	Il reste une portion de lasagnes pour ton dîner.	还剩一份千层面，留给你当晚饭。
portion	Cette portion de la route est fermée pour travaux.	这段路因施工封闭。
portion	Les portions servies dans ce restaurant sont énormes.	这家餐厅的菜量惊人。
portrait	Un portrait de sa grand-mère, peint en 1930, orne le salon.	客厅里挂着一幅 1930 年画的外祖母肖像。
portrait	Le journaliste a dressé un portrait saisissant de la ville.	记者把这座城市描绘得栩栩如生。
portrait	Elle a fait faire son portrait par un artiste de la place du Tertre.	她请小丘广场的一位画家给自己画了像。
pose	Le mannequin garde sa pose devant l'objectif.	模特在镜头前保持着姿势。
pose	Elle adopte la même pose sur toutes les photos.	她每张照片都摆同一个姿势。
pose	L'artiste a demandé une pose immobile de dix minutes.	画家要求她保持姿势十分钟不许动。
position	Le chirurgien ajuste la position du patient avant l'opération.	手术前，外科医生先调整病人的姿势。
position	Sa position sur ce dossier n'a pas changé depuis des mois.	几个月来，他对这个案子的立场一直没变。
position	Dans cette position, les noirs ont l'avantage.	在这个局面里，黑棋占优。
possession	La maison est toujours en la possession de la famille Duval.	这栋房子仍归杜瓦尔家所有。
possession	Il a inventorié toutes ses possessions avant de déménager.	搬家前，他把全部家当清点了一遍。
possession	Ce document prouve votre possession du terrain depuis vingt ans.	这份文件证明您拥有这块地已有二十年。
possible	Est-il possible de réserver une table pour ce soir ?	今晚订个位子可以吗？
possible	Avec de la patience, tout devient possible.	只要有耐心，一切都有可能。
possible	C'est possible, mais il faudra se lever très tôt.	有可能，不过得起得很早。
postal	Le service postal délivre le courrier même en montagne.	即使在山区，邮政也能送信上门。
postal	Elle collectionne les cartes postales et les timbres postaux.	她收集明信片和邮票。
postal	N'oublie pas ton adresse postale complète sur le formulaire.	别忘了在表格上填上完整的邮寄地址。
poster	J'ai posté ta lettre recommandée ce matin.	我今早把你的挂号信寄出去了。
poster	Elle a posté une annonce dans le hall de l'université.	她在大学门厅贴了一则启事。
poster	Les manifestants ont posté des affiches sur tous les murs du quartier.	示威者把海报贴满了街区所有的墙。
pot	Elle prépare de la confiture et la met dans des pots en verre.	她做果酱，装进玻璃罐里。
pot	Il a un pot de fleurs sur le rebord de la fenêtre.	窗台上摆着他的一盆花。
pot	Tu as eu du pot, le dernier train partait dans dix minutes.	你运气真好，末班车十分钟之后才发车。
potable	L'eau du robinet est potable dans toute la commune.	全城的自来水都可饮用。
potable	Cette source n'est pas potable, ne buvez pas dedans.	这处泉水不能喝，别喝它。
potable	Le restaurant était correct, la cuisine juste potable.	餐厅还过得去，菜只能算凑合。
potence	Au Moyen Âge, les voleurs finissaient parfois au bout de la potence.	中世纪，小偷有时会落得被绞死的下场。
potence	Le condamné a grimpé sur la potence sans dire un mot.	死刑犯一言不发地走上了绞刑架。
potence	L'exposition présente la reconstitution d'une potence médiévale.	展览展示了中世纪绞刑架的复原模型。
potion	La sorcière prépare une potion magique dans son chaudron.	女巫在大锅里熬制魔法药水。
potion	Le pharmacien a préparé une potion contre la toux.	药剂师调配了一服止咳药水。
potion	Buvez cette potion trois fois par jour avant les repas.	这药水每日三次，饭前服用。
pour	Ce cadeau est pour toi, joyeux anniversaire !	这份礼物是送你的，生日快乐！
pour	Nous partons pour Lyon demain matin.	我们明天早上去里昂。
pour	Il court chaque matin pour rester en forme.	他每天早晨跑步锻炼身体。
prairie	Les vaches paissent dans la prairie jusqu'au coucher du soleil.	奶牛在草地上吃草，一直吃到日落。
prairie	Une prairie fleurie s'étend derrière la ferme.	农场后面是一片开满野花的草地。
prairie	Nous avons pique-niqué au bord de la prairie, près du ruisseau.	我们在草地边、小溪旁野了餐。
premier	C'est mon premier jour dans cette entreprise.	今天是我在这家公司的第一天。
premier	Le premier train part à cinq heures et demie.	头班火车五点半发车。
premier	Elle a gagné le premier prix au concours de piano.	她在钢琴比赛里拿了一等奖。
prescription	Le pharmacien refuse de délivrer ce médicament sans prescription.	没有处方，药剂师不肯卖这种药。
prescription	L'avocat invoque la prescription pour faire annuler la poursuite.	律师援引时效规定，要求撤销诉讼。
prescription	Ce délit est couvert par la prescription depuis deux ans.	这起轻罪已过两年诉讼时效。
pressing	Je dépose mon costume au pressing en revenant du bureau.	下班回来时，我把西装送去干洗店。
pressing	Ce pressing rend les chemises le jour même.	这家干洗店当天就能取衬衫。
pressing	Le pressing du coin a baissé ses tarifs pour attirer les étudiants.	街角的干洗店降价招揽学生顾客。
prestige	Cette grande école jouit d'un immense prestige à l'international.	这所名校在国际上声望极高。
prestige	Le prestige des anciens élèves n'ouvre pas toutes les portes.	校友的名望并非万能的敲门砖。
prestige	La marque mise sur le prestige de son histoire centenaire.	这个品牌主打百年历史的声望。
prime	Les employés touchent une prime de fin d'année en décembre.	员工十二月领年终奖。
prime	Une prime de fidélité récompense les clients de longue date.	忠诚信赖奖用来回报老客户。
prime	Cette année, la prime a été versée plus tôt que d'habitude.	今年奖金发得比往年早。
primordial	Il est primordial de vérifier les freins avant un long trajet.	长途出行前，检查刹车至关重要。
primordial	L'eau représente un enjeu primordial pour cette région aride.	对这片干旱地区来说，水是首要问题。
primordial	Sa mère joue un rôle primordial dans sa réussite.	母亲在他的成功中起到了关键作用。
prince	Le prince charmant arrive toujours à temps dans les contes.	童话里，白马王子总是及时赶到。
prince	Ce palais appartient au prince depuis trois générations.	这座宫殿是亲王家的，已经传了三代。
prince	Le petit garçon s'habille en prince pour le carnaval.	小男孩化装成王子去过狂欢节。
principal	La raison principale de son départ reste le travail.	他离职最主要的原因还是工作。
principal	L'entrée principale du musée ouvre à neuf heures.	博物馆正门九点开门。
principal	Son principal défaut reste son manque de patience.	他最大的毛病就是没有耐心。
prise	Branche la lampe dans la prise près du canapé.	把台灯插到沙发旁边的插座上。
prise	Elle a saisi la corde à deux mains, d'une prise ferme.	她双手紧紧抓住绳子，握得很牢。
prise	La prise de son a échoué, il faut refaire l'enregistrement.	收音没成功，得重新录一遍。
prison	Le voleur a passé trois ans en prison.	那个小偷蹲了三年监狱。
prison	Cette ancienne prison abrite aujourd'hui un musée.	这座旧监狱如今改成了博物馆。
prison	Il risque la prison à vie pour ce crime.	他犯下重罪，可能被判终身监禁。
pro	Pour la plomberie, fais appel à un pro.	水管的事要请行家来做。
pro	Il joue au tennis comme un vrai pro.	他网球打得像职业选手。
pro	Les pros conseillent d'aiguiser ses couteaux chaque mois.	行家们建议每月磨一次刀。
probable	Il est probable qu'il pleuve demain matin.	明天早上很可能下雨。
probable	Un retard est probable à cause de la grève.	因为罢工，很可能会晚点。
probable	La solution la plus probable reste un simple malentendu.	最可能的解释是一场误会。
procession	La procession traverse le village derrière la statue de la Vierge.	游行队伍抬着圣母像穿过村庄。
procession	Une longue procession d'invités s'arrête devant la salle de fête.	一长列宾客在宴会厅前停了下来。
procession	Les enfants suivent la procession en chantant des cantiques.	孩子们唱着圣歌跟在游行队伍后面。
production	La production de la série reprendra au printemps.	这部连续剧的摄制将在春季恢复。
production	L'usine a doublé sa production depuis l'installation des nouveaux robots.	装上新机器人后，工厂产量翻了一番。
production	Ce pays dépend encore de la production pétrolière.	这个国家仍然依赖石油生产。
prof	Mon prof de maths explique toujours deux fois.	我的数学老师总是讲两遍。
prof	La prof d'anglais a annulé le cours de ce matin.	英语老师取消了今天上午的课。
prof	Notre prof nous a donné moins de devoirs pour les vacances.	放假前，老师给我们的作业布置得少了些。
profession	Quelle profession exerces-tu ?	你从事什么职业？
profession	Elle exerce la profession d'infirmière depuis vingt ans.	她做护士这一行已经二十年了。
profession	Ce métier demande une vraie passion, c'est plus qu'une profession.	这一行需要真正的热爱，不只是份职业。
profit	L'association reverse tout son profit aux écoles du quartier.	协会把全部利润都捐给街区的学校。
profit	Tire profit de tes erreurs pour progresser.	要从错误中获益，才能进步。
profit	L'entreprise a réalisé un profit record cette année.	公司今年利润创了纪录。
programme	Le programme du festival sort la semaine prochaine.	艺术节的节目单下周发布。
programme	Elle a suivi un programme de remise en forme pendant trois mois.	她照着一个健身计划练了三个月。
programme	Ce programme télévisé passionne toute la famille.	这档电视节目全家人都爱看。
programmer	Je vais programmer le réveil pour six heures et demie.	我要把闹钟定到六点半。
programmer	Elle programme des applications pour les hôpitaux.	她为医院开发应用程序。
programmer	La municipalité a programmé des concerts gratuits tout l'été.	市政府安排了整个夏天的免费音乐会。
projection	La projection du documentaire aura lieu jeudi soir.	纪录片放映定在周四晚上。
projection	La projection du plan sur le mur a guidé les maçons.	把图纸投射到墙上，指导了砌墙的工人。
projection	La projection commence après une courte présentation du réalisateur.	放映之前，导演会先做简短介绍。
promenade	Nous faisons une promenade le long du canal chaque dimanche.	每周日我们都沿运河散步。
promenade	La promenade du soir l'aide à penser à autre chose.	晚上的散步能让她暂时不想烦心事。
promenade	Les enfants adorent la promenade à dos de poney.	孩子们最喜欢骑小马兜风。
promo	Il y a une promo sur le poulet cette semaine.	这周鸡肉特价。
promo	J'ai profité d'une promo pour acheter mon ordinateur.	我趁促销活动买了电脑。
promo	Les promos d'hiver commencent mercredi dans tous les magasins.	各家商店的冬季促销周三开始。
promotion	Elle a obtenu une promotion après seulement deux ans dans l'entreprise.	进公司才两年，她就得到了晋升。
promotion	Il y a une promotion de vingt pour cent sur tous les pantalons.	所有裤子都在打八折。
promotion	Les anciens de la promotion 2010 organisent une soirée.	2010 届的毕业生在筹办聚会。
proportion	Une grande proportion des élèves réussit l'examen du premier coup.	很大比例的学生一次就通过考试。
proportion	La proportion de personnes âgées augmente chaque année.	老年人口的比例逐年上升。
proportion	Le châtiment doit être en proportion de la faute.	惩罚应与过错相称。
proposition	J'accepte ta proposition de reporter la réunion à jeudi.	我接受你把会议改到周四的提议。
proposition	La proposition sera soumise au vote de l'assemblée.	这项提案将交由大会表决。
proposition	Le vendeur m'a fait une proposition intéressante sur la voiture.	卖家就这辆车给了我一个不错的报价。
prostitution	La prostitution reste un fléau dans certains quartiers la nuit.	夜晚，卖淫现象在某些街区仍是顽疾。
prostitution	Cette association aide les personnes qui quittent la prostitution.	这个组织帮助人们脱离卖淫行业。
prostitution	La ville a fermé les lieux de prostitution près des écoles.	市政府关闭了学校附近的卖淫场所。
protection	Ce casque offre une bonne protection pour le vélo.	这顶头盔骑车防护效果很好。
protection	La protection de l'environnement préoccupe toute la commune.	环境保护是全社区都关心的事。
protection	Les crèmes solaires offrent une protection contre les ultraviolets.	防晒霜能挡住紫外线。
protestant	Ce temple protestant date du dix-septième siècle.	这座新教教堂建于十七世纪。
protestant	Ma grand-mère protestante chantait les psaumes tous les dimanches.	我信新教的祖母每个星期天都唱圣诗。
protestant	Les protestants représentent une minorité religieuse dans cette région.	在这个地区，新教徒是宗教少数群体。
protestation	La hausse des prix a déclenché des protestations chez les usagers.	涨价引发了用户的抗议。
protestation	Malgré les protestations du voisinage, le chantier a démarré.	尽管邻里抗议，工地还是开工了。
protestation	Il a quitté la salle en signe de protestation.	他离开会场，以示抗议。
protester	Des centaines d'agriculteurs ont protesté devant la préfecture.	数百名农民在省政府前抗议。
protester	Elle a protesté contre la décision du jury.	她对评审团的决定提出了抗议。
protester	Il proteste vivement, mais personne ne l'écoute.	他激烈抗议，却没人听。
prototype	L'ingénieur présente le prototype de la voiture électrique.	工程师展示了电动车的原型样机。
prototype	Ce prototype coûte cher, mais il prouve le concept.	这个样机造价不菲，但验证了设计构想。
prototype	Après trois prototypes ratés, la quatrième version fonctionne enfin.	三个原型失败之后，第四版终于能用。
protégé	Ce jeune peintre est le protégé d'une galeriste renommée.	这位年轻画家是知名画廊老板的门生。
protégé	En tant que tuteur, il veille sur son protégé jour et nuit.	作为监护人，他日夜照看被保护的孩子。
protégé	L'ancien chef a présenté son protégé à tout le comité.	老领导把他提携的后生介绍给了全体委员。
provenance	Ce fromage porte une étiquette indiquant sa provenance.	这块奶酪贴着标明产地的标签。
provenance	La police a tracé la provenance de l'appel menaçant.	警方追查到了那通威胁电话的来源。
provenance	Des touristes de toutes provenances visitent le château en été.	夏天，来自各地的游客都来参观这座城堡。
province	Il est parti étudier à Paris, loin de sa province natale.	他离开家乡的外省，去巴黎求学。
province	Cette usine alimente toute la province en meubles.	这家工厂为全省供应家具。
province	En province, les rythmes de vie sont plus lents.	在外省，生活节奏更慢一些。
provision	Fais des provisions avant le week-end de Pâques.	复活节小长假前先囤些吃的。
provision	Le chalet est plein de provisions pour l'hiver.	小木屋里备满了过冬的物资。
provision	Nous avons pris des provisions de route pour le trajet.	我们备好了路上的干粮。
provocation	Répéter sans arrêt la même insulte, c'est de la provocation.	不停地重复同一句侮辱，这就是挑衅。
provocation	Sa démission a été perçue comme une provocation par la direction.	管理层把他的辞职视为一种挑衅。
provocation	Cette tenue n'est pas une provocation, c'est son style.	这样穿不是挑衅，是她的风格。
prudence	Roulez avec prudence, la route est verglacée.	路面结冰，小心驾驶。
prudence	Par prudence, il a fait vérifier les freins avant le voyage.	为谨慎起见，出行前他去检查了刹车。
prudence	Sa prudence l'a sauvé plus d'une fois en montagne.	在山里，他的谨慎不止一次救了他。
prudent	Sois prudent en traversant cette route sans trottoir.	过这条没人行道的马路要小心。
prudent	Elle reste toujours prudente quand elle signe un contrat.	签合同的时候她一向谨慎。
prudent	Un conducteur prudent ralentit avant ce virage.	稳重的司机过弯前总会减速。
prune	Il récolte les prunes du verger fin août.	八月底他收果园里的李子。
prune	Elle prépare une tarte aux prunes pour le goûter.	她做了李子挞当下午茶点心。
prune	Les prunes séchées se conservent tout l'hiver.	李子干能存放一整个冬天。
pub	Cette pub m'est restée dans la tête toute la journée.	这条广告在我脑子里转了一整天。
pub	Il zappe dès qu'une pub commence à la télé.	电视里广告一开始他就换台。
pub	La nouvelle pub pour la voiture sort au cinéma ce mois-ci.	汽车的新广告这个月登陆影院。
public	Le public applaudit longuement à la fin du spectacle.	演出结束时，观众掌声经久不息。
public	Ce parc est ouvert au public toute l'année.	这座公园全年对公众开放。
public	L'exposition attire un public de tous les âges.	这场展览吸引了各个年龄段的观众。
pudding	Elle prépare un pudding au chocolat pour le dessert.	她做了巧克力布丁当甜点。
pudding	Ce pudding anglais à la vanille est son péché mignon.	这款香草英式布丁是他的心头好。
pudding	Il reste un peu de pudding dans le frigo pour toi.	冰箱里还剩一点布丁，给你留着呢。
puissance	Cette voiture de sport développe une puissance de trois cents chevaux.	这辆跑车功率高达三百马力。
puissance	La puissance de la tempête a arraché des toits.	风暴威力之大，掀掉了一些屋顶。
puissance	La Chine et les États-Unis sont deux grandes puissances économiques.	中国和美国是两大经济强国。
puissant	Ce moteur puissant monte les côtes sans effort.	这台大功率发动机爬坡毫不费力。
puissant	Elle a une voix puissante qui remplit la salle.	她的嗓音浑厚，能撑满整个大厅。
puissant	Le pays le plus puissant de la région change d'allié.	该地区最有实力的国家换了盟友。
pull	Mets un pull, il fait frais ce soir.	今晚凉，穿件毛衣吧。
pull	Elle a tricoté un pull bleu pour son neveu.	她给侄子织了件蓝毛衣。
pull	Ce pull en laine gratte un peu, mais il tient chaud.	这件羊毛衫有点扎，但很暖和。
punch	Pour l'anniversaire, on a préparé un punch au rhum et aux fruits.	过生日时，我们调了朗姆水果潘趣酒。
punch	Servez le punch bien glacé avec des tranches d'ananas.	潘趣酒要冰镇透了，配上菠萝片再上桌。
punch	Ils ont fini le punch avant même l'arrivée du gâteau.	蛋糕还没上桌，潘趣酒就被他们喝完了。
punk	Ce groupe punk des années soixante-dix influence encore les musiciens.	这支七十年代的朋克乐队至今仍在影响音乐人。
punk	Il a gardé sa crête punk bien après la fac.	大学毕业很久之后，他还留着朋克鸡冠头。
punk	Le mouvement punk est né comme une révolte contre le rock commercial.	朋克运动是对商业摇滚的一种反抗。
purifier	Cette fontaine purifie l'eau par filtration sur charbon.	这台饮水机用活性炭过滤净化水。
purifier	Les moines croient que la prière purifie l'âme.	僧侣们相信祈祷能净化灵魂。
purifier	Il faut purifier l'air de la pièce après la peinture.	刷完漆后要净化房间里的空气。
puzzle	Les enfants assemblent le puzzle de mille pièces sur la table basse.	孩子们在矮桌上拼那幅一千块的拼图。
puzzle	Il ne reste qu'un morceau de puzzle à trouver.	拼图只剩一块没找到。
puzzle	Chaque samedi, elle termine un nouveau puzzle.	每个周六她都拼完一幅新拼图。
pyjama	Les enfants mettent leur pyjama avant l'histoire du soir.	孩子们换上睡衣听睡前故事。
pyjama	Il reste en pyjama tout le dimanche matin.	周日早上他能穿着睡衣赖一上午。
pyjama	Ce pyjama en coton est doux pour la peau sensible.	这套棉质睡衣适合敏感肌肤。
python	Le python s'enroule autour de la branche et attend sa proie.	蟒蛇盘在树枝上，静静等待猎物。
python	Le soigneur nourrit le python du zoo une fois par semaine.	饲养员每周给动物园的蟒蛇喂一次食。
python	Ce python atteint cinq mètres une fois adulte.	这种蟒蛇成年后能长到五米长。
qualification	Sa qualification d'électricien date de 2005.	他的电工资格证是 2005 年考的。
qualification	Cette formation mène à une qualification reconnue par la branche.	这个培训结业后可获得行业认可的资格。
qualification	Il manque une qualification technique pour postuler.	应聘还差一项技术资质。
qualifier	Comment qualifieriez-vous ce genre de comportement ?	您会如何定性这种行为？
qualifier	Le jury l'a qualifiée de meilleure joueuse du tournoi.	评审团称她为锦标赛最佳球员。
qualifier	Les médias ont qualifié l'événement d'historique.	媒体把这次事件称为历史性的。
quant	Quant à moi, je préfère rester à la maison ce soir.	至于我，今晚宁愿待在家里。
quant	Le train part à sept heures; quant au retour, il faut réserver.	火车七点发车；返程则需要预订。
quant	Quant aux enfants, ils dormiront chez leurs grands-parents.	至于孩子们，他们将在祖父母家过夜。
quart	Il arrive toujours un quart d'heure en avance.	他总是提前一刻钟到。
quart	Elle a bu un quart de litre de jus d'orange.	她喝了四分之一升橙汁。
quart	Il reste un quart du gâteau pour demain.	蛋糕还剩四分之一，留到明天。
quasi	Le projet est quasi terminé, il reste la peinture.	项目差不多完工了，就剩刷漆。
quasi	Son imitation est quasi parfaite.	他的模仿几乎完美。
quasi	La quasi-totalité des voisins a signé la lettre.	几乎全部邻居都在信上签了名。
question	J'ai une question à propos du devoir.	关于这份作业，我有个问题。
question	Le professeur répond à chaque question avec patience.	老师耐心地回答每一个问题。
question	C'est une bonne question, laisse-moi réfléchir.	这个问题问得好，让我想一想。
queue	Il y a une longue queue devant la boulangerie.	面包店门口排着长队。
queue	Le lapin remue sa petite queue dans l'herbe.	小兔子在草丛里摇着短尾巴。
queue	Fais la queue au guichet numéro deux.	请到二号窗口排队。
quitter	Elle quitte son appartement à la fin du mois.	月底她要搬离这套公寓。
quitter	Ne quitte pas la salle avant la fin de l'examen.	考试结束前别离开考场。
quitter	Il a quitté son village natal à dix-huit ans.	他十八岁就离开了老家村子。
rabbi	Rabbi Jacob est accueilli avec de grands honneurs dans la ville.	雅各布拉比受到全城盛情迎接。
rabbi	Rabbi Nathan répond aux questions des enfants avec patience.	内森拉比耐心解答孩子们的问题。
